Well_Completion_BID,Fluid_Prod_m3,Gas_Prod_m3,End_Month_Date,Prod_Month_Count,Pool_Code,Pool_Long_Name
SK WI 101143000204W200,907.7,45500,10/31/2021 0:00,43,433015,Pinto Midale Beds Pool
SK WI 101150200205W200,464.2,309700,10/31/2021 0:00,21,433015,Pinto Midale Beds Pool
SK WI 101150600301W200,802,159200,10/31/2021 0:00,43,433042,Midale Beds (Misc)
SK WI 101151100106W200,713.1,106700,10/31/2021 0:00,19,433015,Pinto Midale Beds Pool
SK WI 101152300105W200,1273.2,117700,10/31/2021 0:00,19,433015,Pinto Midale Beds Pool
SK WI 101152500106W200,172.6,80000,10/31/2021 0:00,51,433015,Pinto Midale Beds Pool
SK WI 101152600304W200,584.1,200800,10/31/2021 0:00,27,433004,Steelman Midale Beds Pool
SK WI 101153000204W200,3116.4,96000,10/31/2021 0:00,45,433015,Pinto Midale Beds Pool
SK WI 101153400106W200,207.8,71600,10/31/2021 0:00,68,433015,Pinto Midale Beds Pool
SK WI 101160200304W200,761.5,5100,10/31/2021 0:00,26,433004,Steelman Midale Beds Pool
SK WI 101160300304W200,2220.1,33400,10/31/2021 0:00,21,433004,Steelman Midale Beds Pool
SK WI 101160600304W200,103.3,10000,10/31/2021 0:00,44,433042,Midale Beds (Misc)
SK WI 101161600202W200,198.2,51400,10/31/2021 0:00,32,433042,Midale Beds (Misc)
SK WI 101161700403W200,240.5,93100,10/31/2021 0:00,43,433036,Alameda West Midale Beds Pool
SK WI 101162400205W200,1185.2,167500,10/31/2021 0:00,42,433015,Pinto Midale Beds Pool
SK WI 101162500203W200,1528.1,396300,10/31/2021 0:00,8,433082,Pinto East Midale Beds Pool
SK WI 101162600304W200,478.3,201200,10/31/2021 0:00,28,433004,Steelman Midale Beds Pool
SK WI 101163000103W200,227.4,32900,10/31/2021 0:00,25,433010,North Portal Midale Beds Pool
SK WI 101163200201W200,1299.3,113200,10/31/2021 0:00,27,433008,Glen Ewen Midale Beds Pool
SK WI 101163600304W200,545.4,188700,10/31/2021 0:00,36,433004,Steelman Midale Beds Pool
SK WI 102010200103W200,166.1,59600,10/31/2021 0:00,38,433020,Northgate Midale Beds Pool
SK WI 102010400304W200,367.3,163200,10/31/2021 0:00,25,433004,Steelman Midale Beds Pool
SK WI 102011000403W200,634.4,101900,10/31/2021 0:00,25,433042,Midale Beds (Misc)
SK WI 102011600105W200,182.2,7700,10/31/2021 0:00,56,433015,Pinto Midale Beds Pool
SK WI 102012000403W200,45.4,6600,10/31/2021 0:00,37,433036,Alameda West Midale Beds Pool
SK WI 102013100202W200,550.1,9600,10/31/2021 0:00,44,433082,Pinto East Midale Beds Pool
SK WI 102020600403W200,910.8,147000,10/31/2021 0:00,21,433036,Alameda West Midale Beds Pool
SK WI 102021300506W200,483,110500,10/31/2021 0:00,37,433004,Steelman Midale Beds Pool
SK WI 102030300403W200,901.1,51200,10/31/2021 0:00,20,433042,Midale Beds (Misc)
SK WI 102030600104W200,80.8,176800,10/31/2021 0:00,59,433015,Pinto Midale Beds Pool
SK WI 102030700304W200,1476.6,248100,10/31/2021 0:00,56,433004,Steelman Midale Beds Pool
SK WI 102031300205W200,797.6,47400,10/31/2021 0:00,30,433015,Pinto Midale Beds Pool
SK WI 102031300506W200,411.9,138700,10/31/2021 0:00,48,433004,Steelman Midale Beds Pool
SK WI 102032400506W200,525,193600,10/31/2021 0:00,21,433004,Steelman Midale Beds Pool
SK WI 102033200202W200,502,96800,10/31/2021 0:00,57,433042,Midale Beds (Misc)
SK WI 102040300403W200,3094.3,61700,10/31/2021 0:00,60,433042,Midale Beds (Misc)
SK WI 102041000506W200,363.8,5800,10/31/2021 0:00,29,433004,Steelman Midale Beds Pool
SK WI 102041800403W200,477.7,29800,10/31/2021 0:00,61,433036,Alameda West Midale Beds Pool
SK WI 102042300204W200,108.4,3200,10/31/2021 0:00,51,433015,Pinto Midale Beds Pool
SK WI 102043400103W200,1482.8,312800,10/31/2021 0:00,22,433082,Pinto East Midale Beds Pool
SK WI 102050400204W200,457.3,256300,10/31/2021 0:00,35,433015,Pinto Midale Beds Pool
SK WI 102050900506W200,2224.8,146100,10/31/2021 0:00,27,433004,Steelman Midale Beds Pool
SK WI 102052500304W200,225.9,106100,10/31/2021 0:00,55,433004,Steelman Midale Beds Pool
SK WI 102060700204W200,156.8,81500,10/31/2021 0:00,36,433015,Pinto Midale Beds Pool
SK WI 102061000506W200,339.7,107200,10/31/2021 0:00,21,433004,Steelman Midale Beds Pool
SK WI 102062300105W200,294.2,56900,10/31/2021 0:00,42,433015,Pinto Midale Beds Pool
SK WI 102081500506W200,365.8,67000,10/31/2021 0:00,33,433004,Steelman Midale Beds Pool
SK WI 102083600304W200,984.2,114100,10/31/2021 0:00,36,433004,Steelman Midale Beds Pool
SK WI 102090500304W200,120.6,125000,10/31/2021 0:00,40,433004,Steelman Midale Beds Pool
SK WI 102091000506W200,2713.5,26500,10/31/2021 0:00,50,433004,Steelman Midale Beds Pool
SK WI 102093600304W200,648,141700,10/31/2021 0:00,37,433004,Steelman Midale Beds Pool
SK WI 102132500304W200,1178,1700,10/31/2021 0:00,53,433004,Steelman Midale Beds Pool
SK WI 102133100201W200,858.1,142000,10/31/2021 0:00,48,433042,Midale Beds (Misc)
SK WI 102140100205W200,90.6,174200,10/31/2021 0:00,44,433015,Pinto Midale Beds Pool
SK WI 102141000202W200,275.4,104700,10/31/2021 0:00,55,433042,Midale Beds (Misc)
SK WI 102141000403W200,268.8,23100,10/31/2021 0:00,40,433036,Alameda West Midale Beds Pool
SK WI 102142500106W200,122.6,40000,10/31/2021 0:00,67,433015,Pinto Midale Beds Pool
SK WI 102150100205W200,121.9,30600,10/31/2021 0:00,40,433015,Pinto Midale Beds Pool
SK WI 102150600301W200,1095.9,255100,10/31/2021 0:00,31,433042,Midale Beds (Misc)
SK WI 102151100103W200,196.7,74100,10/31/2021 0:00,40,433020,Northgate Midale Beds Pool
SK WI 102161700403W200,215.2,93600,10/31/2021 0:00,44,433036,Alameda West Midale Beds Pool
SK WI 102162300104W200,450.9,178700,10/31/2021 0:00,20,433010,North Portal Midale Beds Pool
SK WI 102162400203W200,1557.3,300700,10/31/2021 0:00,35,433082,Pinto East Midale Beds Pool
SK WI 103011300103W200,444,4200,10/31/2021 0:00,50,433020,Northgate Midale Beds Pool
SK WI 103080500304W200,111.3,59300,10/31/2021 0:00,25,433004,Steelman Midale Beds Pool
SK WI 103090500304W200,864.7,150200,10/31/2021 0:00,25,433004,Steelman Midale Beds Pool
SK WI 103110800403W200,475.9,41800,10/31/2021 0:00,39,433036,Alameda West Midale Beds Pool
SK WI 103130300304W200,1115.2,271600,10/31/2021 0:00,22,433004,Steelman Midale Beds Pool
SK WI 103131000403W200,582.8,153500,10/31/2021 0:00,43,433036,Alameda West Midale Beds Pool
SK WI 103132900204W200,2548.9,36300,10/31/2021 0:00,44,433015,Pinto Midale Beds Pool
SK WI 103140100205W200,42.1,80000,10/31/2021 0:00,34,433015,Pinto Midale Beds Pool
SK WI 103142500106W200,172.2,81100,10/31/2021 0:00,54,433015,Pinto Midale Beds Pool
SK WI 103151900201W200,2280.1,214700,10/31/2021 0:00,8,433042,Midale Beds (Misc)
SK WI 103161200103W200,61.7,55600,10/31/2021 0:00,56,433020,Northgate Midale Beds Pool
SK WI 104011900303W200,884.3,218100,10/31/2021 0:00,28,433042,Midale Beds (Misc)
SK WI 105132900204W200,806.2,55500,10/31/2021 0:00,39,433015,Pinto Midale Beds Pool
SK WI 121052000102W202,748,14300,10/31/2021 0:00,123,435185,Northgate Frobisher Beds Pool
SK WI 131080203429W300,51,5900,10/31/2021 0:00,220,441437,Bakken Sand (Misc Area 2)
SK WI 191010400202W200,715.3,66500,10/31/2021 0:00,80,433042,Midale Beds (Misc)
SK WI 191011000404W200,330,38500,10/31/2021 0:00,75,433004,Steelman Midale Beds Pool
SK WI 191012700709W200,72.9,7800,10/31/2021 0:00,71,441483,Viewfield Bakken Sand Pool
SK WI 191040100106W200,580.1,71200,10/31/2021 0:00,67,433015,Pinto Midale Beds Pool
SK WI 191041200105W200,68.2,7100,10/31/2021 0:00,76,433015,Pinto Midale Beds Pool
SK WI 191041400106W200,31.3,108200,10/31/2021 0:00,69,433015,Pinto Midale Beds Pool
SK WI 191041400404W200,392.4,31400,10/31/2021 0:00,105,433004,Steelman Midale Beds Pool
SK WI 191041500102W200,29.7,7600,10/31/2021 0:00,93,433096,Elcott East Midale Beds Pool
SK WI 191051400202W200,867.6,44400,10/31/2021 0:00,59,433042,Midale Beds (Misc)
SK WI 191102700105W200,10.3,25500,10/31/2021 0:00,69,433015,Pinto Midale Beds Pool
SK WI 191111100105W200,67,41100,10/31/2021 0:00,74,433015,Pinto Midale Beds Pool
SK WI 191112900106W200,1790.7,28900,10/31/2021 0:00,91,433015,Pinto Midale Beds Pool
SK WI 191121800105W200,234.8,65400,10/31/2021 0:00,68,433015,Pinto Midale Beds Pool
SK WI 191122500304W200,500.6,135500,10/31/2021 0:00,63,433004,Steelman Midale Beds Pool
SK WI 191130400404W200,245.1,14200,10/31/2021 0:00,94,433004,Steelman Midale Beds Pool
SK WI 191131000103W200,264.3,40900,10/31/2021 0:00,85,433020,Northgate Midale Beds Pool
SK WI 191132400103W200,398.5,90400,10/31/2021 0:00,57,433020,Northgate Midale Beds Pool
SK WI 191132600105W200,607.9,1400,10/31/2021 0:00,63,433015,Pinto Midale Beds Pool
SK WI 191132800105W200,645,99800,10/31/2021 0:00,71,433015,Pinto Midale Beds Pool
SK WI 191141000105W200,705.5,56900,10/31/2021 0:00,67,433015,Pinto Midale Beds Pool
SK WI 191143100105W200,432.4,34300,10/31/2021 0:00,67,433015,Pinto Midale Beds Pool
SK WI 191143400106W200,119.9,82600,10/31/2021 0:00,70,433015,Pinto Midale Beds Pool
SK WI 191150700105W200,246.5,68600,10/31/2021 0:00,69,433015,Pinto Midale Beds Pool
SK WI 191150800105W200,653.7,28500,10/31/2021 0:00,72,433015,Pinto Midale Beds Pool
SK WI 191161700404W200,20.9,5700,10/31/2021 0:00,101,433004,Steelman Midale Beds Pool
SK WI 191162100105W200,365.4,91400,10/31/2021 0:00,74,433015,Pinto Midale Beds Pool
SK WI 191163100608W200,97.4,43400,10/31/2021 0:00,74,441483,Viewfield Bakken Sand Pool
SK WI 192010400105W200,493.9,31200,10/31/2021 0:00,71,433015,Pinto Midale Beds Pool
SK WI 192033600203W200,577.9,56000,10/31/2021 0:00,80,433082,Pinto East Midale Beds Pool
SK WI 192040600105W200,1020.3,300,10/31/2021 0:00,66,433015,Pinto Midale Beds Pool
SK WI 192051900807W200,122,18800,10/31/2021 0:00,74,441483,Viewfield Bakken Sand Pool
SK WI 192072000106W200,207.4,44800,10/31/2021 0:00,72,433015,Pinto Midale Beds Pool
SK WI 192081300106W200,1080.1,22800,10/31/2021 0:00,71,433015,Pinto Midale Beds Pool
SK WI 192130100809W200,853.5,5100,10/31/2021 0:00,72,441483,Viewfield Bakken Sand Pool
SK WI 101010200106W200,183.7,60800,11/30/2021 0:00,53,433015,Pinto Midale Beds Pool
SK WI 101010500304W200,180.2,32600,11/30/2021 0:00,43,433004,Steelman Midale Beds Pool
SK WI 101011700302W200,773,95800,11/30/2021 0:00,48,433007,Alameda Midale Beds Pool
SK WI 101012000403W200,158.4,33100,11/30/2021 0:00,38,433036,Alameda West Midale Beds Pool
SK WI 101012300106W200,464.5,113400,11/30/2021 0:00,21,433042,Midale Beds (Misc)
SK WI 101012400304W200,981.2,72100,11/30/2021 0:00,41,433004,Steelman Midale Beds Pool
SK WI 101012400506W200,2979.9,246200,11/30/2021 0:00,4,433004,Steelman Midale Beds Pool
SK WI 101012600204W200,61.3,10400,11/30/2021 0:00,38,433015,Pinto Midale Beds Pool
SK WI 101013100202W200,566.1,9200,11/30/2021 0:00,52,433082,Pinto East Midale Beds Pool
SK WI 101013600304W200,291.6,64900,11/30/2021 0:00,40,433004,Steelman Midale Beds Pool
SK WI 101020100105W200,139.3,46200,11/30/2021 0:00,39,433015,Pinto Midale Beds Pool
SK WI 101020200106W200,635.8,169200,11/30/2021 0:00,20,433015,Pinto Midale Beds Pool
SK WI 101020200203W200,162.4,31800,11/30/2021 0:00,56,433082,Pinto East Midale Beds Pool
SK WI 101020300103W200,21.7,17300,11/30/2021 0:00,57,433020,Northgate Midale Beds Pool
SK WI 101020600105W200,854.4,16300,11/30/2021 0:00,63,433015,Pinto Midale Beds Pool
SK WI 101021600105W200,423.4,8800,11/30/2021 0:00,69,433015,Pinto Midale Beds Pool
SK WI 101022300204W200,486.5,33600,11/30/2021 0:00,34,433015,Pinto Midale Beds Pool
SK WI 101022300304W200,2371.3,110300,11/30/2021 0:00,4,433004,Steelman Midale Beds Pool
SK WI 101023100202W200,669.7,15700,11/30/2021 0:00,39,433082,Pinto East Midale Beds Pool
SK WI 101023500204W200,1501.2,145200,11/30/2021 0:00,20,433015,Pinto Midale Beds Pool
SK WI 101030100105W200,248.5,65600,11/30/2021 0:00,33,433015,Pinto Midale Beds Pool
SK WI 101030200103W200,180.4,52900,11/30/2021 0:00,51,433020,Northgate Midale Beds Pool
SK WI 101030200203W200,17.3,200,11/30/2021 0:00,44,433082,Pinto East Midale Beds Pool
SK WI 101030300204W200,161.2,98500,11/30/2021 0:00,33,433015,Pinto Midale Beds Pool
SK WI 101030900202W200,116.4,44300,11/30/2021 0:00,33,433042,Midale Beds (Misc)
SK WI 101031400106W200,30.1,52800,11/30/2021 0:00,49,433015,Pinto Midale Beds Pool
SK WI 101032300204W200,24.7,12600,11/30/2021 0:00,45,433015,Pinto Midale Beds Pool
SK WI 101033000202W200,582.9,115900,11/30/2021 0:00,29,433082,Pinto East Midale Beds Pool
SK WI 101033400103W200,591.2,101500,11/30/2021 0:00,21,433082,Pinto East Midale Beds Pool
SK WI 101040900103W200,892.9,78600,11/30/2021 0:00,1,433020,Northgate Midale Beds Pool
SK WI 101041100202W200,465,131800,11/30/2021 0:00,28,433042,Midale Beds (Misc)
SK WI 101041200105W200,54.8,48700,11/30/2021 0:00,40,433015,Pinto Midale Beds Pool
SK WI 101041200403W200,269.9,73200,11/30/2021 0:00,22,433042,Midale Beds (Misc)
SK WI 101041500202W200,537.4,115100,11/30/2021 0:00,45,433042,Midale Beds (Misc)
SK WI 101041600105W200,1250.4,60800,11/30/2021 0:00,66,433015,Pinto Midale Beds Pool
SK WI 101041700204W200,534.2,11900,11/30/2021 0:00,22,433015,Pinto Midale Beds Pool
SK WI 101042100303W200,584.7,101200,11/30/2021 0:00,29,433007,Alameda Midale Beds Pool
SK WI 101042500103W200,626.9,128500,11/30/2021 0:00,30,433042,Midale Beds (Misc)
SK WI 101042500304W200,455.7,113600,11/30/2021 0:00,56,433004,Steelman Midale Beds Pool
SK WI 101043500103W200,741.2,33200,11/30/2021 0:00,52,433082,Pinto East Midale Beds Pool
SK WI 101051500202W200,1721.6,154500,11/30/2021 0:00,22,433042,Midale Beds (Misc)
SK WI 101052500304W200,684.4,326000,11/30/2021 0:00,47,433004,Steelman Midale Beds Pool
SK WI 101060700204W200,93,83300,11/30/2021 0:00,47,433015,Pinto Midale Beds Pool
SK WI 101062500202W200,346.6,52900,11/30/2021 0:00,40,433042,Midale Beds (Misc)
SK WI 101080400304W200,672.6,89100,11/30/2021 0:00,55,433004,Steelman Midale Beds Pool
SK WI 101083300303W200,936.3,64200,11/30/2021 0:00,59,433042,Midale Beds (Misc)
SK WI 101090300204W200,460.2,181300,11/30/2021 0:00,51,433015,Pinto Midale Beds Pool
SK WI 101091200205W200,379,70600,11/30/2021 0:00,34,433015,Pinto Midale Beds Pool
SK WI 101091300103W200,132.8,106500,11/30/2021 0:00,33,433020,Northgate Midale Beds Pool
SK WI 101091400104W200,557.3,223400,11/30/2021 0:00,25,433010,North Portal Midale Beds Pool
SK WI 101091700403W200,160.2,134000,11/30/2021 0:00,46,433036,Alameda West Midale Beds Pool
SK WI 101092500202W200,287.1,88900,11/30/2021 0:00,60,433042,Midale Beds (Misc)
SK WI 101093300303W200,650.4,20500,11/30/2021 0:00,62,433042,Midale Beds (Misc)
SK WI 101101000506W200,488,7800,11/30/2021 0:00,47,433004,Steelman Midale Beds Pool
SK WI 101101500202W200,462.3,53000,11/30/2021 0:00,64,433042,Midale Beds (Misc)
SK WI 101101800204W200,1276.2,84100,11/30/2021 0:00,57,433015,Pinto Midale Beds Pool
SK WI 101103200104W200,2.8,10200,11/30/2021 0:00,36,433015,Pinto Midale Beds Pool
SK WI 101111500204W200,60.4,26600,11/30/2021 0:00,38,433015,Pinto Midale Beds Pool
SK WI 101112300409W200,256.3,55700,11/30/2021 0:00,21,433095,Macoun Midale Beds Pool
SK WI 101112500202W200,470.6,73100,11/30/2021 0:00,30,433042,Midale Beds (Misc)
SK WI 101120400404W200,465.4,47600,11/30/2021 0:00,21,433004,Steelman Midale Beds Pool
SK WI 101121800102W200,427.2,101800,11/30/2021 0:00,39,433020,Northgate Midale Beds Pool
SK WI 101122400103W200,340.9,94100,11/30/2021 0:00,45,433020,Northgate Midale Beds Pool
SK WI 101130100205W200,22.9,116700,11/30/2021 0:00,33,433015,Pinto Midale Beds Pool
SK WI 101131500506W200,643.7,28200,11/30/2021 0:00,33,433004,Steelman Midale Beds Pool
SK WI 101131700404W200,540.2,85700,11/30/2021 0:00,50,433004,Steelman Midale Beds Pool
SK WI 101131900204W200,538.7,205700,11/30/2021 0:00,24,433015,Pinto Midale Beds Pool
SK WI 101132500106W200,180.5,141000,11/30/2021 0:00,59,433015,Pinto Midale Beds Pool
SK WI 101132500304W200,280.8,78200,11/30/2021 0:00,46,433004,Steelman Midale Beds Pool
SK WI 101133000204W200,339,30200,11/30/2021 0:00,36,433015,Pinto Midale Beds Pool
SK WI 101133600202W200,1020.8,123700,11/30/2021 0:00,53,433042,Midale Beds (Misc)
SK WI 101140200304W200,728.8,50800,11/30/2021 0:00,32,433004,Steelman Midale Beds Pool
SK WI 101140800403W200,487.6,62600,11/30/2021 0:00,40,433036,Alameda West Midale Beds Pool
SK WI 101141000103W200,56.7,46200,11/30/2021 0:00,33,433020,Northgate Midale Beds Pool
SK WI 101141100203W200,295.9,49700,11/30/2021 0:00,44,433082,Pinto East Midale Beds Pool
SK WI 101141800505W200,350.1,500,11/30/2021 0:00,50,433004,Steelman Midale Beds Pool
SK WI 101142400205W200,532.4,57800,11/30/2021 0:00,30,433015,Pinto Midale Beds Pool
SK WI 101143000204W200,1005.6,60100,11/30/2021 0:00,44,433015,Pinto Midale Beds Pool
SK WI 101150200205W200,320.9,265800,11/30/2021 0:00,22,433015,Pinto Midale Beds Pool
SK WI 101150600301W200,694.4,130100,11/30/2021 0:00,44,433042,Midale Beds (Misc)
SK WI 101151100106W200,704.4,103600,11/30/2021 0:00,20,433015,Pinto Midale Beds Pool
SK WI 101152300105W200,1397.9,86500,11/30/2021 0:00,20,433015,Pinto Midale Beds Pool
SK WI 101152500106W200,164.4,26700,11/30/2021 0:00,52,433015,Pinto Midale Beds Pool
SK WI 101152600304W200,526.5,184300,11/30/2021 0:00,28,433004,Steelman Midale Beds Pool
SK WI 101153000204W200,2954.8,76500,11/30/2021 0:00,46,433015,Pinto Midale Beds Pool
SK WI 101153400106W200,190.8,62800,11/30/2021 0:00,69,433015,Pinto Midale Beds Pool
SK WI 101160200304W200,790.3,50100,11/30/2021 0:00,27,433004,Steelman Midale Beds Pool
SK WI 101160300304W200,729.5,6400,11/30/2021 0:00,22,433004,Steelman Midale Beds Pool
SK WI 101160600304W200,192.4,46600,11/30/2021 0:00,45,433042,Midale Beds (Misc)
SK WI 101161600202W200,197.6,44600,11/30/2021 0:00,33,433042,Midale Beds (Misc)
SK WI 101161700403W200,156.6,85700,11/30/2021 0:00,44,433036,Alameda West Midale Beds Pool
SK WI 101162400205W200,1662.2,58700,11/30/2021 0:00,43,433015,Pinto Midale Beds Pool
SK WI 101162500203W200,1318.6,314100,11/30/2021 0:00,9,433082,Pinto East Midale Beds Pool
SK WI 101162600304W200,317.7,151200,11/30/2021 0:00,29,433004,Steelman Midale Beds Pool
SK WI 101163000103W200,250.4,35900,11/30/2021 0:00,26,433010,North Portal Midale Beds Pool
SK WI 101163200201W200,814.7,103100,11/30/2021 0:00,28,433008,Glen Ewen Midale Beds Pool
SK WI 101163600304W200,296.2,138200,11/30/2021 0:00,37,433004,Steelman Midale Beds Pool
SK WI 102010200103W200,177.9,61100,11/30/2021 0:00,39,433020,Northgate Midale Beds Pool
SK WI 102010400304W200,560.5,179200,11/30/2021 0:00,26,433004,Steelman Midale Beds Pool
SK WI 102011000403W200,541.2,94000,11/30/2021 0:00,26,433042,Midale Beds (Misc)
SK WI 102011600105W200,296.5,8300,11/30/2021 0:00,57,433015,Pinto Midale Beds Pool
SK WI 102012000403W200,43.3,6700,11/30/2021 0:00,38,433036,Alameda West Midale Beds Pool
SK WI 102013100202W200,495.4,7500,11/30/2021 0:00,45,433082,Pinto East Midale Beds Pool
SK WI 102020600403W200,753.6,134900,11/30/2021 0:00,22,433036,Alameda West Midale Beds Pool
SK WI 102021300506W200,1411.9,106500,11/30/2021 0:00,38,433004,Steelman Midale Beds Pool
SK WI 102030300403W200,431.2,1300,11/30/2021 0:00,21,433042,Midale Beds (Misc)
SK WI 102030600104W200,104.3,126200,11/30/2021 0:00,60,433015,Pinto Midale Beds Pool
SK WI 102030700304W200,1095.7,196500,11/30/2021 0:00,57,433004,Steelman Midale Beds Pool
SK WI 102031300205W200,763.5,35600,11/30/2021 0:00,31,433015,Pinto Midale Beds Pool
SK WI 102031300506W200,392.7,136200,11/30/2021 0:00,49,433004,Steelman Midale Beds Pool
SK WI 102032400506W200,421.9,185500,11/30/2021 0:00,22,433004,Steelman Midale Beds Pool
SK WI 102033200202W200,415,88700,11/30/2021 0:00,58,433042,Midale Beds (Misc)
SK WI 102040300403W200,2615.3,56200,11/30/2021 0:00,61,433042,Midale Beds (Misc)
SK WI 102041000506W200,320.4,7100,11/30/2021 0:00,30,433004,Steelman Midale Beds Pool
SK WI 102041800403W200,321.2,57200,11/30/2021 0:00,62,433036,Alameda West Midale Beds Pool
SK WI 102042300204W200,92.6,200,11/30/2021 0:00,52,433015,Pinto Midale Beds Pool
SK WI 102043400103W200,1300.4,294500,11/30/2021 0:00,23,433082,Pinto East Midale Beds Pool
SK WI 102050400204W200,425.3,215800,11/30/2021 0:00,36,433015,Pinto Midale Beds Pool
SK WI 102050900506W200,1036.1,108300,11/30/2021 0:00,28,433004,Steelman Midale Beds Pool
SK WI 102052500304W200,323.4,97500,11/30/2021 0:00,56,433004,Steelman Midale Beds Pool
SK WI 102060700204W200,100.6,69200,11/30/2021 0:00,37,433015,Pinto Midale Beds Pool
SK WI 102061000506W200,284.3,102100,11/30/2021 0:00,22,433004,Steelman Midale Beds Pool
SK WI 102062300105W200,284.7,45900,11/30/2021 0:00,43,433015,Pinto Midale Beds Pool
SK WI 102081500506W200,323.2,83400,11/30/2021 0:00,34,433004,Steelman Midale Beds Pool
SK WI 102083600304W200,687.7,91900,11/30/2021 0:00,37,433004,Steelman Midale Beds Pool
SK WI 102090500304W200,118.6,91900,11/30/2021 0:00,41,433004,Steelman Midale Beds Pool
SK WI 102091000506W200,2972.7,9100,11/30/2021 0:00,51,433004,Steelman Midale Beds Pool
SK WI 102093600304W200,515.7,125100,11/30/2021 0:00,38,433004,Steelman Midale Beds Pool
SK WI 102132500304W200,978.5,2200,11/30/2021 0:00,54,433004,Steelman Midale Beds Pool
SK WI 102133100201W200,885.9,141900,11/30/2021 0:00,49,433042,Midale Beds (Misc)
SK WI 102140100205W200,90.4,155700,11/30/2021 0:00,45,433015,Pinto Midale Beds Pool
SK WI 102141000202W200,114.8,93000,11/30/2021 0:00,56,433042,Midale Beds (Misc)
SK WI 102141000403W200,276,10400,11/30/2021 0:00,41,433036,Alameda West Midale Beds Pool
SK WI 102142500106W200,87.9,34800,11/30/2021 0:00,68,433015,Pinto Midale Beds Pool
SK WI 102150100205W200,117.4,78500,11/30/2021 0:00,41,433015,Pinto Midale Beds Pool
SK WI 102150600301W200,728.6,231000,11/30/2021 0:00,32,433042,Midale Beds (Misc)
SK WI 102151100103W200,176.1,71000,11/30/2021 0:00,41,433020,Northgate Midale Beds Pool
SK WI 102161700403W200,174.2,85900,11/30/2021 0:00,45,433036,Alameda West Midale Beds Pool
SK WI 102162300104W200,393.7,153400,11/30/2021 0:00,21,433010,North Portal Midale Beds Pool
SK WI 102162400203W200,1287.9,251400,11/30/2021 0:00,36,433082,Pinto East Midale Beds Pool
SK WI 103011300103W200,580.4,8200,11/30/2021 0:00,51,433020,Northgate Midale Beds Pool
SK WI 103080500304W200,123.8,27000,11/30/2021 0:00,26,433004,Steelman Midale Beds Pool
SK WI 103090500304W200,917,104400,11/30/2021 0:00,26,433004,Steelman Midale Beds Pool
SK WI 103110800403W200,459.5,38000,11/30/2021 0:00,40,433036,Alameda West Midale Beds Pool
SK WI 103130300304W200,1192.6,211900,11/30/2021 0:00,23,433004,Steelman Midale Beds Pool
SK WI 103131000403W200,401.7,150100,11/30/2021 0:00,44,433036,Alameda West Midale Beds Pool
SK WI 103132900204W200,1893.8,23400,11/30/2021 0:00,45,433015,Pinto Midale Beds Pool
SK WI 103140100205W200,42.2,71400,11/30/2021 0:00,35,433015,Pinto Midale Beds Pool
SK WI 103142500106W200,149,88400,11/30/2021 0:00,55,433015,Pinto Midale Beds Pool
SK WI 103151900201W200,2036.3,182600,11/30/2021 0:00,9,433042,Midale Beds (Misc)
SK WI 103161200103W200,59.5,48400,11/30/2021 0:00,57,433020,Northgate Midale Beds Pool
SK WI 104011900303W200,745.8,200200,11/30/2021 0:00,29,433042,Midale Beds (Misc)
SK WI 105132900204W200,854.3,76400,11/30/2021 0:00,40,433015,Pinto Midale Beds Pool
SK WI 121052000102W202,754,13600,11/30/2021 0:00,124,435185,Northgate Frobisher Beds Pool
SK WI 131080203429W300,30,6500,11/30/2021 0:00,221,441437,Bakken Sand (Misc Area 2)
SK WI 191010400202W200,683.9,57500,11/30/2021 0:00,81,433042,Midale Beds (Misc)
SK WI 191011000404W200,296.6,33700,11/30/2021 0:00,76,433004,Steelman Midale Beds Pool
SK WI 191012700709W200,70.4,7800,11/30/2021 0:00,72,441483,Viewfield Bakken Sand Pool
SK WI 191040100106W200,573.6,69100,11/30/2021 0:00,68,433015,Pinto Midale Beds Pool
SK WI 191041200105W200,69.2,5700,11/30/2021 0:00,77,433015,Pinto Midale Beds Pool
SK WI 191041400106W200,63.9,153100,11/30/2021 0:00,70,433015,Pinto Midale Beds Pool
SK WI 191041400404W200,344.8,32400,11/30/2021 0:00,106,433004,Steelman Midale Beds Pool
SK WI 191041500102W200,27.1,6700,11/30/2021 0:00,94,433096,Elcott East Midale Beds Pool
SK WI 191051400202W200,633.4,38500,11/30/2021 0:00,60,433042,Midale Beds (Misc)
SK WI 191102700105W200,10.2,21400,11/30/2021 0:00,70,433015,Pinto Midale Beds Pool
SK WI 191111100105W200,64.6,35600,11/30/2021 0:00,75,433015,Pinto Midale Beds Pool
SK WI 191112900106W200,1464.1,25700,11/30/2021 0:00,92,433015,Pinto Midale Beds Pool
SK WI 191121800105W200,238.1,63600,11/30/2021 0:00,69,433015,Pinto Midale Beds Pool
SK WI 191122500304W200,392,124300,11/30/2021 0:00,64,433004,Steelman Midale Beds Pool
SK WI 191130400404W200,236.3,14000,11/30/2021 0:00,95,433004,Steelman Midale Beds Pool
SK WI 191131000103W200,249.2,38800,11/30/2021 0:00,86,433020,Northgate Midale Beds Pool
SK WI 191132400103W200,1017.3,92400,11/30/2021 0:00,58,433020,Northgate Midale Beds Pool
